protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
UDP,933,1,FTP,1,21,1,Known Pattern B,Logged,Segment B,1,14,3,1,1,Mozilla,Macintosh,2,Intrusion
TCP,689,1,FTP,0,63,0,Known Pattern B,Blocked,Segment B,1,21,12,4,8,Mozilla,Windows,1,Intrusion
TCP,1083,1,HTTP,0,58,1,Known Pattern B,Ignored,Segment C,1,18,11,2,1,Mozilla,Windows,1,Intrusion
TCP,1159,1,DNS,0,14,0,Known Pattern B,Ignored,Segment B,1,2,26,0,10,Mozilla,Macintosh,2,Intrusion
ICMP,1268,1,HTTP,0,28,0,Known Pattern B,Blocked,Segment C,1,14,20,1,12,Opera,Windows,0,Intrusion
TCP,636,1,DNS,0,2,1,Known Pattern A,Blocked,Segment A,1,19,25,5,7,Mozilla,Linux,2,Intrusion
ICMP,980,1,HTTP,1,18,0,Known Pattern B,Logged,Segment A,1,12,10,2,5,Mozilla,Windows,1,Intrusion
ICMP,385,1,HTTP,0,12,1,Known Pattern A,Blocked,Segment A,1,16,31,6,5,Mozilla,Linux,1,Intrusion
TCP,973,1,FTP,1,75,1,Known Pattern A,Logged,Segment A,1,19,4,4,12,Mozilla,Windows,1,Intrusion
UDP,1172,1,FTP,0,14,0,Known Pattern A,Ignored,Segment C,1,0,5,1,1,Mozilla,Linux,2,Intrusion
TCP,97,1,DNS,0,89,0,Known Pattern B,Ignored,Segment B,1,14,2,0,1,Mozilla,Windows,1,Intrusion
TCP,589,1,FTP,0,72,0,Known Pattern A,Ignored,Segment B,1,2,26,5,9,Mozilla,Android,0,Intrusion
UDP,1441,1,FTP,0,44,0,Known Pattern A,Logged,Segment C,1,16,12,6,1,Mozilla,Windows,0,Intrusion
ICMP,101,1,HTTP,1,34,0,Known Pattern A,Logged,Segment C,1,21,17,3,3,Mozilla,Windows,1,Intrusion
UDP,130,1,FTP,0,28,0,Known Pattern A,Logged,Segment A,1,7,19,6,2,Mozilla,Windows,0,Intrusion
TCP,703,1,HTTP,0,83,1,Known Pattern A,Ignored,Segment B,1,19,5,2,7,Mozilla,Macintosh,1,Intrusion
ICMP,1088,1,DNS,0,66,0,Known Pattern A,Ignored,Segment C,1,3,26,6,9,Mozilla,iPad,1,Intrusion
TCP,862,1,FTP,0,4,1,Known Pattern A,Logged,Segment B,1,10,9,1,3,Mozilla,iPad,0,Intrusion
UDP,335,1,FTP,1,63,1,Known Pattern A,Blocked,Segment A,1,10,29,0,6,Opera,Linux,0,Intrusion
TCP,684,1,DNS,0,93,1,Known Pattern B,Ignored,Segment B,1,4,6,5,8,Mozilla,Windows,1,Intrusion
TCP,915,1,HTTP,0,25,1,Known Pattern B,Logged,Segment B,1,5,2,6,8,Mozilla,Windows,0,Intrusion
ICMP,717,1,HTTP,1,17,1,Known Pattern A,Ignored,Segment B,1,10,22,5,10,Mozilla,Android,1,Intrusion
ICMP,123,1,DNS,1,52,1,Known Pattern A,Ignored,Segment C,1,4,14,5,3,Mozilla,iPhone,2,Intrusion
ICMP,303,1,FTP,0,45,0,Known Pattern B,Ignored,Segment A,1,23,22,1,9,Mozilla,Macintosh,1,Intrusion
TCP,533,1,DNS,0,40,1,Known Pattern A,Blocked,Segment A,1,10,27,0,12,Mozilla,Macintosh,0,Intrusion
TCP,480,1,FTP,1,60,0,Known Pattern A,Blocked,Segment A,1,12,2,2,9,Mozilla,Windows,1,Intrusion
TCP,183,1,FTP,1,62,1,Known Pattern A,Blocked,Segment C,1,17,20,0,1,Mozilla,iPhone,0,Intrusion
UDP,361,1,FTP,0,3,1,Known Pattern A,Blocked,Segment A,1,14,24,2,5,Mozilla,Linux,2,Intrusion
TCP,715,1,FTP,0,32,0,Known Pattern B,Logged,Segment B,1,18,2,0,5,Mozilla,Macintosh,0,Intrusion
ICMP,1389,1,DNS,1,16,0,Known Pattern B,Ignored,Segment C,1,18,10,3,3,Mozilla,Macintosh,1,Intrusion
UDP,935,1,DNS,0,83,0,Known Pattern B,Logged,Segment C,1,3,2,5,4,Mozilla,Windows,0,Intrusion
TCP,1017,1,DNS,1,99,0,Known Pattern A,Blocked,Segment A,1,15,20,1,12,Opera,Windows,0,Intrusion
UDP,767,1,DNS,0,22,1,Known Pattern B,Blocked,Segment C,1,17,6,4,3,Mozilla,iPad,2,Intrusion
TCP,529,1,DNS,0,38,0,Known Pattern B,Logged,Segment C,1,16,23,4,6,Mozilla,iPhone,0,Intrusion
ICMP,438,1,FTP,0,62,1,Known Pattern A,Logged,Segment C,1,20,10,2,8,Opera,Linux,1,Intrusion
UDP,790,1,DNS,1,99,0,Known Pattern B,Logged,Segment C,1,5,29,3,7,Mozilla,Android,1,Intrusion
ICMP,838,1,FTP,0,42,0,Known Pattern A,Ignored,Segment C,1,13,11,1,10,Mozilla,Linux,1,Intrusion
TCP,1050,1,DNS,0,80,1,Known Pattern A,Ignored,Segment A,1,18,9,6,7,Mozilla,Macintosh,0,Intrusion
UDP,980,1,HTTP,1,78,0,Known Pattern B,Logged,Segment C,1,10,24,3,11,Mozilla,Windows,1,Intrusion
TCP,1004,1,HTTP,0,98,0,Known Pattern B,Blocked,Segment C,1,7,20,6,12,Opera,Windows,2,Intrusion
TCP,1230,1,HTTP,1,25,1,Known Pattern B,Blocked,Segment B,1,9,15,1,11,Mozilla,iPhone,1,Intrusion
UDP,1376,1,HTTP,0,63,1,Known Pattern A,Logged,Segment B,1,13,27,5,8,Mozilla,Macintosh,1,Intrusion
UDP,727,1,DNS,1,56,1,Known Pattern B,Blocked,Segment A,1,18,7,0,8,Mozilla,Windows,0,Intrusion
UDP,226,1,DNS,0,4,1,Known Pattern B,Ignored,Segment B,1,17,20,5,11,Mozilla,Linux,0,Intrusion
TCP,740,1,HTTP,0,77,0,Known Pattern A,Blocked,Segment B,1,13,23,6,2,Mozilla,Windows,1,Intrusion
TCP,716,1,HTTP,1,61,0,Known Pattern A,Logged,Segment B,1,12,23,4,10,Mozilla,Windows,0,Intrusion
UDP,424,1,HTTP,1,29,1,Known Pattern B,Ignored,Segment A,1,4,26,3,3,Opera,Windows,2,Intrusion
TCP,251,1,FTP,1,69,1,Known Pattern A,Blocked,Segment B,1,4,21,0,9,Opera,Windows,1,Intrusion
UDP,783,1,FTP,0,48,0,Known Pattern B,Ignored,Segment C,1,15,2,5,10,Mozilla,iPad,0,Intrusion
TCP,916,1,DNS,1,57,1,Known Pattern B,Blocked,Segment C,1,0,26,2,4,Mozilla,iPod,2,Intrusion
UDP,723,1,DNS,0,4,1,Known Pattern A,Ignored,Segment A,1,16,3,1,10,Mozilla,iPod,0,Intrusion
UDP,859,1,HTTP,0,41,0,Known Pattern B,Blocked,Segment B,1,0,16,4,10,Mozilla,Linux,2,Intrusion
TCP,1490,1,FTP,0,10,1,Known Pattern A,Logged,Segment B,1,1,4,0,7,Opera,Linux,0,Intrusion
ICMP,195,1,FTP,1,25,1,Known Pattern A,Logged,Segment C,1,9,13,0,4,Opera,Linux,2,Intrusion
ICMP,1438,1,DNS,0,56,1,Known Pattern B,Ignored,Segment A,1,5,3,3,8,Mozilla,iPod,2,Intrusion
ICMP,502,1,HTTP,1,53,0,Known Pattern B,Logged,Segment B,1,14,18,3,6,Mozilla,iPhone,1,Intrusion
ICMP,1139,1,FTP,1,53,1,Known Pattern B,Logged,Segment C,1,9,30,5,7,Mozilla,Windows,2,Intrusion
TCP,755,1,FTP,0,51,1,Known Pattern B,Blocked,Segment A,1,9,9,2,11,Mozilla,Windows,2,Intrusion
ICMP,1323,1,DNS,1,71,0,Known Pattern A,Logged,Segment C,1,13,8,3,6,Mozilla,Macintosh,1,Intrusion
UDP,1496,1,FTP,0,44,0,Known Pattern A,Logged,Segment A,1,20,20,2,7,Mozilla,Macintosh,1,Intrusion
ICMP,443,1,HTTP,0,74,0,Known Pattern B,Ignored,Segment A,1,13,1,6,11,Mozilla,iPhone,0,Intrusion
UDP,749,1,DNS,1,24,1,Known Pattern B,Logged,Segment A,1,8,20,1,6,Mozilla,iPad,2,Intrusion
ICMP,351,1,HTTP,0,15,0,Known Pattern B,Blocked,Segment C,1,14,10,6,10,Opera,Windows,1,Intrusion
UDP,1310,1,FTP,0,52,1,Known Pattern A,Logged,Segment B,1,14,19,0,9,Mozilla,Windows,0,Intrusion
ICMP,1142,1,HTTP,1,5,0,Known Pattern A,Blocked,Segment A,1,22,21,4,10,Mozilla,Windows,2,Intrusion
ICMP,1350,1,HTTP,1,30,1,Known Pattern A,Blocked,Segment A,1,11,21,3,10,Mozilla,Macintosh,2,Intrusion
ICMP,582,1,FTP,0,36,1,Known Pattern A,Blocked,Segment C,1,23,7,0,2,Mozilla,iPod,0,Intrusion
UDP,701,1,DNS,1,0,0,Known Pattern A,Ignored,Segment B,1,5,28,4,2,Mozilla,Linux,1,Intrusion
UDP,596,1,FTP,0,8,1,Known Pattern B,Logged,Segment B,1,4,17,6,9,Mozilla,iPhone,0,Intrusion
UDP,184,1,HTTP,1,51,0,Known Pattern A,Ignored,Segment C,1,8,13,6,2,Mozilla,Windows,1,Intrusion
UDP,522,1,HTTP,1,51,0,Known Pattern B,Logged,Segment B,1,8,30,6,10,Mozilla,Macintosh,0,Intrusion
TCP,271,1,DNS,0,66,0,Known Pattern A,Blocked,Segment C,1,17,6,5,8,Mozilla,Linux,2,Intrusion
ICMP,247,1,HTTP,1,13,1,Known Pattern B,Ignored,Segment B,1,17,22,1,6,Opera,Windows,1,Intrusion
ICMP,380,1,HTTP,1,58,1,Known Pattern A,Logged,Segment B,1,18,31,1,8,Mozilla,iPod,2,Intrusion
UDP,579,1,FTP,0,63,0,Known Pattern B,Ignored,Segment B,1,23,15,3,9,Mozilla,Windows,0,Intrusion
UDP,1497,1,DNS,0,8,0,Known Pattern A,Blocked,Segment A,1,19,22,4,7,Mozilla,Linux,0,Intrusion
TCP,821,1,DNS,0,27,1,Known Pattern B,Logged,Segment B,1,4,23,1,11,Mozilla,iPod,0,Intrusion
ICMP,1277,1,HTTP,1,53,0,Known Pattern A,Blocked,Segment A,1,5,25,2,5,Opera,Windows,2,Intrusion
UDP,343,1,FTP,1,91,0,Known Pattern B,Logged,Segment C,1,0,2,2,12,Mozilla,Windows,1,Intrusion
TCP,1426,1,DNS,0,86,0,Known Pattern A,Ignored,Segment A,1,23,15,2,6,Opera,Windows,1,Intrusion
UDP,314,1,DNS,1,29,1,Known Pattern A,Logged,Segment C,1,8,14,5,11,Mozilla,Windows,0,Intrusion
UDP,1073,1,DNS,0,33,1,Known Pattern A,Blocked,Segment A,1,14,9,6,7,Mozilla,Linux,0,Intrusion
UDP,86,1,HTTP,0,54,0,Known Pattern B,Logged,Segment A,1,14,16,5,7,Mozilla,Windows,0,Intrusion
UDP,632,1,DNS,1,83,1,Known Pattern A,Ignored,Segment B,1,7,4,0,9,Mozilla,Windows,2,Intrusion
UDP,209,1,HTTP,0,92,1,Known Pattern A,Logged,Segment A,1,5,30,1,3,Opera,Linux,1,Intrusion
ICMP,954,1,DNS,0,53,0,Known Pattern A,Blocked,Segment C,1,23,23,6,5,Mozilla,Macintosh,2,Intrusion
UDP,1347,1,HTTP,0,72,0,Known Pattern B,Blocked,Segment C,1,9,4,5,7,Mozilla,iPad,2,Intrusion
UDP,344,1,FTP,1,74,0,Known Pattern B,Logged,Segment B,1,15,30,3,7,Opera,Windows,0,Intrusion
UDP,548,1,FTP,1,30,1,Known Pattern A,Ignored,Segment B,1,14,27,3,5,Mozilla,Windows,0,Intrusion
UDP,745,1,HTTP,0,82,1,Known Pattern B,Ignored,Segment C,1,15,4,0,4,Mozilla,Macintosh,0,Intrusion
UDP,988,1,FTP,1,48,1,Known Pattern A,Blocked,Segment B,1,11,31,0,7,Opera,Linux,2,Intrusion
ICMP,1345,1,HTTP,0,47,1,Known Pattern A,Ignored,Segment C,1,4,29,2,12,Mozilla,Macintosh,0,Intrusion
UDP,1331,1,DNS,1,85,0,Known Pattern A,Logged,Segment B,1,7,19,6,6,Mozilla,Windows,0,Intrusion
TCP,589,1,FTP,1,20,0,Known Pattern B,Logged,Segment A,1,4,7,0,6,Opera,Windows,0,Intrusion
TCP,1227,1,DNS,0,19,0,Known Pattern B,Ignored,Segment A,1,20,14,4,5,Mozilla,Windows,1,Intrusion
TCP,1080,1,HTTP,1,36,0,Known Pattern A,Logged,Segment C,1,22,12,0,12,Mozilla,Android,1,Intrusion
TCP,325,1,DNS,1,12,1,Known Pattern A,Logged,Segment B,1,11,22,1,3,Opera,Linux,1,Intrusion
TCP,423,1,FTP,0,2,1,Known Pattern A,Blocked,Segment A,1,23,16,6,5,Mozilla,Macintosh,1,Intrusion
UDP,1351,1,HTTP,1,89,0,Known Pattern B,Logged,Segment B,1,17,25,6,6,Opera,Windows,1,Intrusion
ICMP,1174,1,FTP,1,10,1,Known Pattern B,Blocked,Segment B,1,23,19,4,2,Mozilla,Linux,0,Intrusion
TCP,514,1,DNS,0,86,1,Known Pattern B,Logged,Segment C,1,0,15,1,3,Mozilla,Macintosh,2,Intrusion
TCP,892,1,FTP,1,97,0,Known Pattern A,Ignored,Segment C,1,18,13,4,8,Mozilla,Linux,1,Intrusion
ICMP,415,1,HTTP,0,19,1,Known Pattern B,Ignored,Segment C,1,21,13,3,10,Mozilla,Macintosh,2,Intrusion
ICMP,822,1,FTP,0,54,0,Known Pattern B,Ignored,Segment C,1,16,2,0,10,Mozilla,Linux,0,Intrusion
UDP,169,1,DNS,1,45,0,Known Pattern A,Blocked,Segment A,1,5,10,5,10,Mozilla,Windows,0,Intrusion
ICMP,1379,1,FTP,0,24,1,Known Pattern B,Logged,Segment A,1,10,18,4,2,Mozilla,iPhone,1,Intrusion
ICMP,1478,1,HTTP,1,65,1,Known Pattern B,Logged,Segment C,1,0,15,5,2,Mozilla,Windows,0,Intrusion
ICMP,233,1,DNS,0,76,0,Known Pattern B,Blocked,Segment A,1,20,16,0,5,Mozilla,Windows,1,Intrusion
UDP,118,1,FTP,1,75,1,Known Pattern B,Logged,Segment B,1,4,18,2,3,Mozilla,iPad,1,Intrusion
UDP,1079,1,HTTP,1,79,1,Known Pattern B,Ignored,Segment B,1,9,16,3,6,Mozilla,iPad,1,Intrusion
ICMP,524,1,HTTP,0,80,1,Known Pattern B,Logged,Segment C,1,16,27,3,4,Mozilla,Windows,2,Intrusion
UDP,1291,1,DNS,0,16,0,Known Pattern A,Ignored,Segment A,1,17,6,0,12,Mozilla,Linux,0,Intrusion
UDP,609,1,HTTP,1,85,0,Known Pattern B,Ignored,Segment C,1,6,20,0,3,Opera,Windows,2,Intrusion
TCP,1344,1,DNS,1,33,0,Known Pattern A,Ignored,Segment C,1,17,1,4,4,Mozilla,iPad,2,Intrusion
ICMP,1330,1,HTTP,1,78,1,Known Pattern B,Ignored,Segment B,1,5,21,6,2,Mozilla,Windows,0,Intrusion
TCP,1299,1,FTP,0,83,1,Known Pattern B,Ignored,Segment B,1,17,1,3,10,Mozilla,Macintosh,2,Intrusion
UDP,87,1,HTTP,0,28,1,Known Pattern B,Logged,Segment C,1,3,30,2,12,Mozilla,Windows,1,Intrusion
TCP,1069,1,HTTP,0,4,1,Known Pattern B,Blocked,Segment C,1,11,17,2,6,Opera,Windows,2,Intrusion
TCP,576,1,FTP,0,74,1,Known Pattern A,Logged,Segment A,1,7,7,5,8,Opera,Windows,1,Intrusion
UDP,1134,1,HTTP,0,80,0,Known Pattern B,Blocked,Segment C,1,3,13,6,8,Mozilla,Windows,2,Intrusion
TCP,794,1,HTTP,0,58,1,Known Pattern B,Blocked,Segment B,1,13,28,0,12,Mozilla,Windows,0,Intrusion
ICMP,689,1,HTTP,0,72,1,Known Pattern B,Ignored,Segment C,1,18,8,1,2,Mozilla,Windows,0,Intrusion
UDP,1494,1,FTP,0,14,0,Known Pattern A,Blocked,Segment A,1,1,18,5,2,Mozilla,Linux,0,Intrusion
TCP,1075,1,FTP,0,81,0,Known Pattern B,Blocked,Segment A,1,0,6,5,5,Mozilla,Windows,2,Intrusion
UDP,550,1,DNS,1,16,1,Known Pattern B,Blocked,Segment B,1,1,31,1,1,Mozilla,Macintosh,0,Intrusion
UDP,385,1,HTTP,0,0,0,Known Pattern A,Blocked,Segment B,1,7,27,2,1,Mozilla,Macintosh,2,Intrusion
UDP,382,1,HTTP,1,53,0,Known Pattern B,Logged,Segment C,1,3,10,6,5,Mozilla,Macintosh,1,Intrusion
TCP,515,1,HTTP,0,49,1,Known Pattern B,Ignored,Segment C,1,2,5,4,3,Mozilla,iPod,2,Intrusion
ICMP,161,1,DNS,1,11,0,Known Pattern B,Blocked,Segment C,1,3,10,0,1,Opera,Linux,0,Intrusion
ICMP,676,1,FTP,1,31,0,Known Pattern B,Ignored,Segment A,1,18,28,1,4,Opera,Linux,0,Intrusion
TCP,866,1,HTTP,1,38,1,Known Pattern A,Blocked,Segment B,1,12,11,6,4,Mozilla,Linux,2,Intrusion
UDP,1340,1,HTTP,0,10,1,Known Pattern B,Blocked,Segment C,1,12,30,1,8,Mozilla,Windows,1,Intrusion
ICMP,1433,1,FTP,0,92,1,Known Pattern A,Ignored,Segment A,1,17,2,3,3,Mozilla,Linux,2,Intrusion
ICMP,469,1,FTP,0,40,0,Known Pattern B,Blocked,Segment B,1,16,10,5,9,Mozilla,Macintosh,2,Intrusion
TCP,736,1,HTTP,1,77,0,Known Pattern B,Logged,Segment B,1,4,6,3,7,Mozilla,Macintosh,1,Intrusion
TCP,595,1,HTTP,0,18,0,Known Pattern B,Logged,Segment A,1,20,24,4,9,Opera,Windows,2,Intrusion
ICMP,1382,1,DNS,1,5,1,Known Pattern A,Ignored,Segment C,1,23,23,3,3,Mozilla,Windows,0,Intrusion
TCP,775,1,FTP,1,28,0,Known Pattern B,Blocked,Segment C,1,6,10,2,2,Mozilla,Android,2,Intrusion
TCP,761,1,FTP,1,41,0,Known Pattern B,Logged,Segment C,1,9,9,4,10,Mozilla,Android,1,Intrusion
UDP,861,1,DNS,1,39,1,Known Pattern A,Ignored,Segment B,1,16,23,6,7,Mozilla,Linux,1,Intrusion
TCP,723,1,HTTP,0,81,0,Known Pattern B,Blocked,Segment B,1,20,17,3,9,Mozilla,iPod,1,Intrusion
ICMP,421,1,DNS,0,0,1,Known Pattern B,Ignored,Segment A,1,16,23,3,2,Mozilla,Linux,0,Intrusion
TCP,469,1,HTTP,0,52,1,Known Pattern A,Logged,Segment A,1,5,29,0,8,Mozilla,Linux,2,Intrusion
TCP,1346,1,DNS,1,20,0,Known Pattern A,Blocked,Segment B,1,14,16,5,7,Mozilla,Windows,2,Intrusion
UDP,1295,1,FTP,1,11,0,Known Pattern A,Ignored,Segment B,1,23,31,2,3,Mozilla,Macintosh,1,Intrusion
UDP,487,1,DNS,0,98,0,Known Pattern B,Logged,Segment B,1,20,5,0,10,Mozilla,Linux,1,Intrusion
TCP,796,1,HTTP,1,41,1,Known Pattern B,Logged,Segment C,1,3,12,6,6,Mozilla,Windows,1,Intrusion
ICMP,484,1,DNS,0,65,0,Known Pattern A,Ignored,Segment C,1,16,14,5,11,Mozilla,Windows,0,Intrusion
UDP,199,1,HTTP,1,62,0,Known Pattern B,Ignored,Segment A,1,22,12,2,1,Mozilla,Windows,1,Intrusion
TCP,658,1,FTP,1,88,1,Known Pattern A,Blocked,Segment B,1,9,20,0,3,Mozilla,Windows,1,Intrusion
TCP,301,1,FTP,0,99,1,Known Pattern A,Blocked,Segment B,1,10,16,4,12,Mozilla,Macintosh,2,Intrusion
ICMP,951,1,DNS,0,3,0,Known Pattern A,Ignored,Segment B,1,14,12,1,7,Mozilla,Macintosh,2,Intrusion
TCP,1408,1,HTTP,0,13,0,Known Pattern A,Blocked,Segment C,1,12,20,1,9,Mozilla,iPod,1,Intrusion
TCP,872,1,DNS,0,9,1,Known Pattern B,Logged,Segment C,1,10,9,4,7,Mozilla,Windows,2,Intrusion
TCP,303,1,HTTP,0,68,1,Known Pattern A,Ignored,Segment B,1,16,20,1,6,Mozilla,Windows,0,Intrusion
UDP,782,1,HTTP,0,23,1,Known Pattern A,Ignored,Segment A,1,4,13,0,2,Mozilla,Windows,1,Intrusion
TCP,199,1,FTP,0,66,0,Known Pattern A,Ignored,Segment B,1,21,18,1,7,Mozilla,Windows,1,Intrusion
ICMP,780,1,DNS,1,67,1,Known Pattern B,Logged,Segment B,1,7,19,2,2,Mozilla,Windows,0,Intrusion
ICMP,283,1,FTP,0,62,1,Known Pattern B,Ignored,Segment A,1,7,22,5,2,Mozilla,Windows,0,Intrusion
UDP,131,1,DNS,1,10,1,Known Pattern A,Ignored,Segment A,1,15,24,0,2,Mozilla,Macintosh,2,Intrusion
UDP,326,1,DNS,1,31,1,Known Pattern B,Logged,Segment C,1,4,2,4,10,Mozilla,iPod,2,Intrusion
ICMP,789,1,HTTP,1,3,0,Known Pattern A,Logged,Segment A,1,18,18,6,7,Mozilla,Windows,0,Intrusion
UDP,762,1,HTTP,1,38,1,Known Pattern B,Blocked,Segment B,1,7,27,5,5,Mozilla,Macintosh,0,Intrusion
UDP,419,1,HTTP,1,35,1,Known Pattern A,Blocked,Segment B,1,12,30,4,10,Mozilla,Windows,2,Intrusion
TCP,1245,1,DNS,0,80,1,Known Pattern B,Ignored,Segment C,1,16,14,0,3,Opera,Windows,2,Intrusion
UDP,1352,1,FTP,0,64,1,Known Pattern B,Logged,Segment C,1,12,27,5,8,Mozilla,Windows,0,Intrusion
ICMP,657,1,FTP,0,42,0,Known Pattern A,Logged,Segment B,1,7,2,0,1,Mozilla,Windows,1,Intrusion
ICMP,1094,1,DNS,0,46,1,Known Pattern B,Blocked,Segment A,1,21,12,6,12,Mozilla,Windows,1,Intrusion
ICMP,630,1,DNS,0,55,1,Known Pattern A,Blocked,Segment B,1,23,11,5,3,Opera,Windows,2,Intrusion
UDP,644,1,DNS,0,38,0,Known Pattern B,Logged,Segment C,1,0,11,0,4,Opera,Windows,0,Intrusion
UDP,332,1,HTTP,0,55,0,Known Pattern B,Logged,Segment C,1,11,2,0,3,Mozilla,Windows,2,Intrusion
ICMP,671,1,FTP,1,30,1,Known Pattern A,Ignored,Segment A,1,13,27,0,1,Mozilla,Windows,1,Intrusion
ICMP,1219,1,HTTP,1,84,1,Known Pattern A,Ignored,Segment C,1,23,25,4,8,Mozilla,Windows,1,Intrusion
TCP,893,1,DNS,0,24,1,Known Pattern B,Ignored,Segment A,1,13,4,5,9,Mozilla,iPhone,1,Intrusion
ICMP,1494,1,FTP,1,16,0,Known Pattern B,Blocked,Segment C,1,3,25,0,10,Opera,Windows,2,Intrusion
UDP,1162,1,DNS,1,87,0,Known Pattern B,Ignored,Segment B,1,17,20,0,3,Mozilla,Windows,0,Intrusion
TCP,1440,1,FTP,0,94,1,Known Pattern A,Logged,Segment C,1,11,15,3,7,Mozilla,Linux,0,Intrusion
UDP,1414,1,HTTP,0,36,0,Known Pattern B,Ignored,Segment A,1,18,3,4,1,Mozilla,iPod,1,Intrusion
ICMP,857,1,HTTP,0,13,1,Known Pattern B,Blocked,Segment C,1,6,16,0,5,Mozilla,Macintosh,0,Intrusion
UDP,472,1,HTTP,0,45,1,Known Pattern A,Blocked,Segment C,1,11,26,4,2,Mozilla,Macintosh,1,Intrusion
UDP,1360,1,DNS,0,58,0,Known Pattern B,Logged,Segment B,1,6,11,0,10,Mozilla,Windows,0,Intrusion
TCP,284,1,DNS,0,60,1,Known Pattern A,Blocked,Segment B,1,11,16,2,8,Mozilla,Linux,0,Intrusion
UDP,1382,1,HTTP,1,16,0,Known Pattern B,Logged,Segment B,1,0,18,5,2,Opera,Linux,2,Intrusion
ICMP,321,1,FTP,1,16,1,Known Pattern A,Blocked,Segment B,1,22,27,3,4,Mozilla,Windows,0,Intrusion
TCP,694,1,HTTP,1,67,0,Known Pattern B,Ignored,Segment A,1,9,10,3,2,Opera,Linux,1,Intrusion
UDP,117,1,DNS,1,55,0,Known Pattern A,Blocked,Segment C,1,10,11,5,3,Mozilla,Windows,2,Intrusion
UDP,1436,1,FTP,0,46,1,Known Pattern B,Blocked,Segment B,1,7,19,2,1,Mozilla,Macintosh,0,Intrusion
UDP,648,1,FTP,1,66,0,Known Pattern A,Blocked,Segment C,1,10,10,1,1,Mozilla,Windows,2,Intrusion
UDP,907,1,FTP,1,84,1,Known Pattern A,Blocked,Segment C,1,2,6,4,8,Mozilla,iPod,1,Intrusion
TCP,1333,1,HTTP,1,53,1,Known Pattern B,Logged,Segment C,1,14,19,1,9,Mozilla,Macintosh,2,Intrusion
UDP,464,1,FTP,1,49,1,Known Pattern A,Logged,Segment A,1,14,27,2,1,Mozilla,Windows,1,Intrusion
ICMP,1193,1,FTP,1,98,1,Known Pattern A,Ignored,Segment B,1,10,26,0,12,Opera,Windows,0,Intrusion
TCP,838,1,DNS,0,37,1,Known Pattern A,Blocked,Segment B,1,22,12,6,12,Mozilla,Linux,2,Intrusion
ICMP,711,1,HTTP,1,80,0,Known Pattern A,Logged,Segment C,1,18,28,0,12,Mozilla,iPad,0,Intrusion
ICMP,179,1,HTTP,1,39,1,Known Pattern B,Logged,Segment C,1,5,17,3,3,Mozilla,Windows,0,Intrusion
TCP,548,1,HTTP,0,78,0,Known Pattern A,Blocked,Segment C,1,1,16,0,3,Mozilla,Macintosh,2,Intrusion
TCP,1330,1,HTTP,0,67,0,Known Pattern A,Blocked,Segment C,1,12,18,1,4,Mozilla,Android,0,Intrusion
UDP,829,1,HTTP,1,48,0,Known Pattern B,Ignored,Segment A,1,10,2,5,4,Mozilla,iPod,2,Intrusion
ICMP,136,1,DNS,1,77,1,Known Pattern A,Blocked,Segment A,1,0,31,5,12,Mozilla,Windows,1,Intrusion
UDP,191,1,FTP,1,43,0,Known Pattern A,Blocked,Segment C,1,12,6,3,10,Mozilla,Windows,2,Intrusion
ICMP,675,1,DNS,0,35,0,Known Pattern B,Blocked,Segment B,1,14,4,6,7,Mozilla,Linux,0,Intrusion
TCP,994,1,DNS,0,97,0,Known Pattern A,Ignored,Segment A,1,23,8,6,8,Mozilla,Windows,2,Intrusion
TCP,1415,1,FTP,1,86,1,Known Pattern A,Logged,Segment C,1,7,20,2,10,Mozilla,Macintosh,0,Intrusion
ICMP,947,1,HTTP,1,7,0,Known Pattern B,Ignored,Segment C,1,1,6,5,5,Mozilla,Macintosh,0,Intrusion
UDP,1222,1,HTTP,0,16,1,Known Pattern B,Blocked,Segment B,1,15,5,3,11,Mozilla,Macintosh,2,Intrusion
ICMP,932,1,HTTP,1,18,1,Known Pattern B,Blocked,Segment C,1,14,25,0,4,Mozilla,iPhone,2,Intrusion
ICMP,275,1,FTP,0,61,0,Known Pattern B,Ignored,Segment B,1,23,8,3,12,Opera,Linux,1,Intrusion
ICMP,765,1,HTTP,0,88,1,Known Pattern B,Blocked,Segment C,1,13,16,4,6,Mozilla,Windows,1,Intrusion
TCP,835,1,FTP,0,40,0,Known Pattern B,Logged,Segment B,1,14,12,3,5,Mozilla,Linux,0,Intrusion
ICMP,1297,1,FTP,1,95,0,Known Pattern B,Blocked,Segment B,1,7,7,1,3,Opera,Windows,2,Intrusion
TCP,374,1,FTP,1,98,1,Known Pattern A,Ignored,Segment C,1,1,3,2,5,Mozilla,Windows,2,Intrusion
ICMP,87,1,FTP,1,55,0,Known Pattern B,Ignored,Segment B,1,7,12,4,6,Mozilla,Windows,1,Intrusion
ICMP,1281,1,HTTP,0,73,0,Known Pattern B,Logged,Segment C,1,14,31,5,12,Mozilla,Macintosh,0,Intrusion
ICMP,296,1,DNS,0,93,0,Known Pattern A,Logged,Segment A,1,8,12,0,12,Mozilla,Windows,2,Intrusion
